,year,date_conducted,date_published,pollster,geography,mode,sample_size,population_surveyed,sponsor,cc_poll_share,dgm_poll_share,pdal_poll_share,ssp_poll_share,undecided_poll_share
2261,1992,1992-06-09,1992-06-10,Cobolite Coalition Calling,Voltagea,IVR,2000,RV,CC,0.149,0.462,0.337,0.0,0.052
2262,1992,1992-06-09,1992-06-11,Metaflux University,Byteforge Domain,IVR,1500,RV,,0.383,0.093,0.444,0.0,0.079
2263,1992,1992-06-10,1992-06-12,Cobolite Coalition Calling,Infinitron Peninsula,IVR,2000,RV,,0.501,0.312,0.121,0.0,0.066
2264,1992,1992-06-10,1992-06-12,Dataland Daily,National,Online,200,Adults,,0.16,0.33,0.34,0.055,0.115
2265,1992,1992-06-11,1992-06-12,Dataland Daily,National,Online,200,Adults,,0.18,0.355,0.285,0.065,0.115
2266,1992,1992-06-11,1992-06-13,Big Dataland Surveys,Circuit Confederation,Online,10000,RV,,0.151,0.364,0.428,0.0,0.057
2267,1992,1992-06-12,1992-06-13,Proudly Paid For Polling,Metaflux Realm,Online,1000,LV,CC,0.381,0.275,0.323,0.0,0.021
2268,1992,1992-06-11,1992-06-13,Dataland Register-Gazette,National,Live caller,1500,LV,,0.212,0.297,0.389,0.065,0.037
2269,1992,1992-06-12,1992-06-13,Dataland Daily,National,Online,200,Adults,,0.205,0.28,0.4,0.045,0.07
2270,1992,1992-06-12,1992-06-13,Big Dataland Surveys,National,Online,10000,RV,,0.191,0.336,0.361,0.047,0.064
2271,1992,1992-06-12,1992-06-13,Synapse Strategies,Neuronia,Online,1000,LV,,0.043,0.172,0.14,0.62,0.025
2272,1992,1992-06-12,1992-06-13,Synapse Strategies,Synapse Territories,Online,1000,LV,SSP,0.161,0.231,0.288,0.284,0.036
2273,1992,1992-06-12,1992-06-14,Synapse Strategies,Cerebrica,Online,1000,LV,,0.229,0.314,0.333,0.081,0.043
2274,1992,1992-06-12,1992-06-14,Synapse Strategies,Cortexia,Online,1000,LV,SSP,0.142,0.2,0.331,0.285,0.042
2275,1992,1992-06-12,1992-06-14,Electropolis Elects,Electropolis,Live caller,1000,LV,,0.251,0.401,0.324,0.0,0.024
2276,1992,1992-06-12,1992-06-14,Dataland Register-Gazette,National,Live caller,1500,LV,,0.213,0.311,0.392,0.05,0.035
2277,1993,1993-04-06,1993-04-08,Big Dataland Surveys,Metaflux Realm,Online,10000,RV,,0.294,0.236,0.283,0.0,0.187
2278,1993,1993-04-06,1993-04-08,Dataland Daily,National,Online,200,Adults,,0.17,0.19,0.375,0.035,0.23
2279,1993,1993-04-07,1993-04-08,Dataland Daily,National,Online,200,Adults,,0.215,0.225,0.3,0.05,0.21
2280,1993,1993-04-08,1993-04-09,Big Dataland Surveys,Metaflux Realm,Online,10000,RV,,0.365,0.187,0.258,0.0,0.19
2281,1993,1993-04-08,1993-04-10,Progressive Polling,Byteforge Domain,Live caller,1000,Adults,PDAL,0.307,0.07,0.457,0.0,0.166
2282,1993,1993-04-08,1993-04-10,Progressive Polling,Cerebrica,Live caller,1000,Adults,,0.217,0.308,0.282,0.058,0.135
2283,1993,1993-04-08,1993-04-10,Cobolite Coalition Calling,Metaflux Realm,IVR,2000,RV,CC,0.482,0.094,0.253,0.0,0.171
2284,1993,1993-04-08,1993-04-10,Dataland Daily,National,Online,200,Adults,,0.2,0.225,0.25,0.07,0.255
2285,1993,1993-04-09,1993-04-10,Dataland Daily,National,Online,200,Adults,,0.165,0.17,0.365,0.07,0.23
2286,1993,1993-04-08,1993-04-10,Progressive Polling,Voltagea,Live caller,1000,Adults,,0.112,0.26,0.499,0.0,0.129
2287,1993,1993-04-10,1993-04-11,Cobolite Coalition Calling,Binaryshire,IVR,2000,RV,CC,0.697,0.024,0.102,0.0,0.178
2288,1993,1993-04-10,1993-04-11,Cobolite Coalition Calling,Synapse Territories,IVR,2000,RV,,0.2,0.193,0.306,0.166,0.134
2289,1993,1993-04-10,1993-04-12,Dataland Daily,National,Online,200,Adults,,0.145,0.225,0.32,0.065,0.245
2290,1993,1993-04-11,1993-04-13,Dataland Daily,National,Online,200,Adults,,0.25,0.235,0.24,0.035,0.24
2291,1993,1993-04-12,1993-04-13,Dataland Daily,National,Online,200,Adults,,0.275,0.21,0.345,0.03,0.14
2292,1993,1993-04-13,1993-04-14,No Province Left Behind,Amperville,IVR,500,RV,,0.04,0.172,0.67,0.0,0.118
2293,1993,1993-04-13,1993-04-15,Dataland Daily,National,Online,200,Adults,,0.14,0.24,0.36,0.06,0.2
2294,1993,1993-04-14,1993-04-15,Dataland Daily,National,Online,200,Adults,,0.17,0.25,0.34,0.065,0.175
2295,1993,1993-04-14,1993-04-15,Cobolite Coalition Calling,National,IVR,2000,RV,,0.194,0.228,0.384,0.055,0.138
2296,1993,1993-04-15,1993-04-16,Big Dataland Surveys,Metaflux Realm,Online,10000,RV,,0.345,0.246,0.263,0.0,0.146
2297,1993,1993-04-15,1993-04-16,Dataland Daily,National,Online,200,Adults,,0.165,0.265,0.375,0.02,0.175
2298,1993,1993-04-16,1993-04-17,No Province Left Behind,Binaryshire,IVR,500,RV,,0.748,0.018,0.124,0.0,0.11
2299,1993,1993-04-16,1993-04-17,Dataland Daily,National,Online,200,Adults,,0.155,0.26,0.37,0.06,0.155
2300,1993,1993-04-17,1993-04-18,Dataland Daily,National,Online,200,Adults,,0.185,0.25,0.28,0.09,0.195
2301,1993,1993-04-16,1993-04-18,No Province Left Behind,Neuronia,IVR,500,RV,,0.032,0.19,0.12,0.472,0.186
2302,1993,1993-04-18,1993-04-20,Dataland Daily,National,Online,200,Adults,,0.26,0.26,0.25,0.025,0.205
2303,1993,1993-04-19,1993-04-20,Dataland Daily,National,Online,200,Adults,,0.16,0.295,0.265,0.075,0.205
2304,1993,1993-04-20,1993-04-21,Dataland Daily,National,Online,200,Adults,,0.17,0.225,0.375,0.06,0.17
2305,1993,1993-04-20,1993-04-21,Big Dataland Surveys,Synapse Territories,Online,10000,RV,,0.162,0.245,0.258,0.189,0.146
2306,1993,1993-04-21,1993-04-22,Metaflux University,Metaflux Realm,IVR,1500,Adults,,0.393,0.221,0.244,0.0,0.141
2307,1993,1993-04-20,1993-04-22,Synapse Strategies,Neuronia,Online,1000,RV,,0.04,0.232,0.15,0.482,0.096
2308,1993,1993-04-21,1993-04-23,Cobolite Coalition Calling,Metaflux Realm,IVR,2000,RV,,0.346,0.226,0.26,0.0,0.168
2309,1993,1993-04-21,1993-04-23,Dataland Daily,National,Online,200,Adults,,0.145,0.32,0.315,0.045,0.175
2310,1993,1993-04-22,1993-04-24,Metaflux University,Byteforge Domain,IVR,1500,Adults,,0.377,0.089,0.398,0.0,0.137
2311,1993,1993-04-23,1993-04-24,Big Dataland Surveys,Metaflux Realm,Online,10000,RV,,0.303,0.289,0.271,0.0,0.137
2312,1993,1993-04-22,1993-04-24,Dataland Daily,National,Online,200,Adults,,0.165,0.245,0.335,0.09,0.165
2313,1993,1993-04-24,1993-04-25,No Province Left Behind,Infinitron Peninsula,IVR,500,RV,,0.382,0.316,0.184,0.0,0.118
2314,1993,1993-04-23,1993-04-25,Dataland Daily,National,Online,200,Adults,,0.205,0.29,0.21,0.05,0.245
2315,1993,1993-04-25,1993-04-26,Progressive Polling,Byteforge Domain,Live caller,1000,Adults,,0.285,0.07,0.544,0.0,0.101
2316,1993,1993-04-24,1993-04-26,Progressive Polling,Cerebrica,Live caller,1000,Adults,PDAL,0.213,0.292,0.34,0.048,0.107
2317,1993,1993-04-24,1993-04-26,Dataland Daily,National,Online,200,Adults,,0.155,0.18,0.36,0.105,0.2
2318,1993,1993-04-25,1993-04-26,Dataland Daily,National,Online,200,Adults,,0.225,0.205,0.355,0.03,0.185
2319,1993,1993-04-25,1993-04-26,Big Dataland Surveys,Synapse Territories,Online,10000,RV,,0.146,0.278,0.252,0.205,0.12
2320,1993,1993-04-26,1993-04-27,Dataland Daily,National,Online,200,Adults,,0.11,0.23,0.41,0.035,0.215
2321,1993,1993-04-26,1993-04-28,Progressive Polling,Cerebrica,Live caller,1000,Adults,,0.214,0.374,0.283,0.055,0.074
2322,1993,1993-04-27,1993-04-28,Big Dataland Surveys,National,Online,10000,RV,,0.192,0.278,0.322,0.065,0.143
2323,1993,1993-04-26,1993-04-28,Synapse Strategies,Synapse Territories,Online,1000,RV,SSP,0.152,0.217,0.268,0.234,0.129
2324,1993,1993-04-27,1993-04-28,Conference Board of Dataland,Synapse Territories,Live caller,3000,LV,,0.171,0.232,0.277,0.212,0.109
2325,1993,1993-04-27,1993-04-29,Dataland Daily,National,Online,200,Adults,,0.155,0.26,0.295,0.055,0.235
2326,1993,1993-04-28,1993-04-29,Dataland Daily,National,Online,200,Adults,,0.145,0.26,0.335,0.07,0.19
2327,1993,1993-04-30,1993-05-01,Progressive Polling,Electropolis,Live caller,1000,Adults,,0.235,0.308,0.349,0.0,0.108
2328,1993,1993-04-29,1993-05-01,Progressive Polling,Infoglen,Live caller,1000,Adults,PDAL,0.212,0.351,0.335,0.0,0.102
2329,1993,1993-04-29,1993-05-01,Dataland Daily,National,Online,200,Adults,,0.155,0.245,0.3,0.075,0.225
2330,1993,1993-04-29,1993-05-01,No Province Left Behind,National,IVR,500,RV,,0.222,0.232,0.39,0.05,0.106
2331,1993,1993-04-30,1993-05-01,Dataland Daily,National,Online,200,Adults,,0.17,0.28,0.315,0.03,0.205
2332,1993,1993-04-30,1993-05-02,No Province Left Behind,Neuronia,IVR,500,RV,,0.042,0.186,0.11,0.504,0.158
2333,1993,1993-05-01,1993-05-02,Proudly Paid For Polling,Synapse Territories,Online,1000,RV,DGM,0.165,0.233,0.262,0.25,0.09
2334,1993,1993-05-02,1993-05-03,Dataland Register-Gazette,Cerebrica,Live caller,1500,RV,,0.257,0.266,0.31,0.055,0.112
2335,1993,1993-05-01,1993-05-03,Cobolite Coalition Calling,Circuiton,IVR,2000,RV,CC,0.184,0.386,0.333,0.0,0.098
2336,1993,1993-05-01,1993-05-03,Dataland Register-Gazette,Electropolis,Live caller,1500,RV,,0.273,0.297,0.333,0.0,0.097
2337,1993,1993-05-01,1993-05-03,Dataland Daily,National,Online,200,Adults,,0.145,0.295,0.315,0.075,0.17
2338,1993,1993-05-02,1993-05-03,Dataland Daily,National,Online,200,Adults,,0.18,0.325,0.255,0.06,0.18
2339,1993,1993-05-02,1993-05-04,Dataland Register-Gazette,Byteforge Domain,Live caller,1500,RV,,0.347,0.086,0.422,0.0,0.145
2340,1993,1993-05-02,1993-05-04,Proudly Paid For Polling,Electropolis,Online,1000,RV,DGM,0.267,0.322,0.29,0.0,0.121
2341,1993,1993-05-02,1993-05-04,Proudly Paid For Polling,Infoglen,Online,1000,RV,CC,0.315,0.318,0.231,0.0,0.136
2342,1993,1993-05-03,1993-05-04,Dataland Daily,National,Online,200,Adults,,0.15,0.23,0.39,0.085,0.145
2343,1993,1993-05-04,1993-05-05,Conference Board of Dataland,Circuit Confederation,Live caller,3000,LV,,0.204,0.271,0.435,0.0,0.089
2344,1993,1993-05-03,1993-05-05,No Province Left Behind,Infinitron Peninsula,IVR,500,RV,,0.368,0.314,0.206,0.0,0.112
2345,1993,1993-05-05,1993-05-06,Dataland Register-Gazette,Cerebrica,Live caller,1500,RV,,0.263,0.263,0.308,0.065,0.101
2346,1993,1993-05-04,1993-05-06,Progressive Polling,Cortexia,Live caller,1000,Adults,,0.115,0.226,0.344,0.208,0.107
2347,1993,1993-05-05,1993-05-06,Metaflux University,Infinitron Peninsula,IVR,1500,RV,,0.429,0.272,0.173,0.0,0.126
2348,1993,1993-05-04,1993-05-06,Conference Board of Dataland,Metaflux Realm,Live caller,3000,LV,,0.394,0.222,0.289,0.0,0.095
2349,1993,1993-05-04,1993-05-06,Dataland Daily,National,Online,200,Adults,,0.26,0.26,0.305,0.045,0.13
2350,1993,1993-05-04,1993-05-06,Conference Board of Dataland,Synapse Territories,Live caller,3000,LV,,0.196,0.205,0.284,0.214,0.101
2351,1993,1993-05-05,1993-05-07,Proudly Paid For Polling,Electropolis,Online,1000,RV,PDAL,0.259,0.277,0.365,0.0,0.099
2352,1993,1993-05-05,1993-05-07,Dataland Daily,National,Online,200,Adults,,0.25,0.23,0.3,0.055,0.165
2353,1993,1993-05-06,1993-05-07,Dataland Daily,National,Online,200,Adults,,0.105,0.33,0.305,0.085,0.175
2354,1993,1993-05-06,1993-05-08,Proudly Paid For Polling,Metaflux Realm,Online,1000,RV,PDAL,0.271,0.216,0.368,0.0,0.145
2355,1993,1993-05-08,1993-05-09,Dataland Register-Gazette,Cerebrica,Live caller,1500,RV,,0.267,0.26,0.316,0.051,0.107
2356,1993,1993-05-07,1993-05-09,Dataland Daily,National,Online,200,Adults,,0.2,0.355,0.23,0.04,0.175
2357,1993,1993-05-07,1993-05-09,Proudly Paid For Polling,National,Online,1000,RV,DGM,0.228,0.296,0.323,0.057,0.096
2358,1993,1993-05-08,1993-05-10,Cobolite Coalition Calling,Amperville,IVR,2000,RV,CC,0.134,0.144,0.613,0.0,0.11
2359,1993,1993-05-08,1993-05-10,Metaflux University,Binaryshire,IVR,1500,RV,,0.77,0.019,0.096,0.0,0.115
2360,1993,1993-05-09,1993-05-10,Metaflux University,Binaryshire,IVR,1500,RV,,0.748,0.011,0.099,0.0,0.143
2361,1993,1993-05-08,1993-05-10,Big Dataland Surveys,Circuit Confederation,Online,10000,RV,,0.198,0.313,0.373,0.0,0.116
2362,1993,1993-05-08,1993-05-10,Dataland Daily,National,Online,200,Adults,,0.155,0.29,0.35,0.04,0.165
2363,1993,1993-05-08,1993-05-10,Big Dataland Surveys,Synapse Territories,Online,10000,RV,,0.188,0.226,0.249,0.209,0.128
2364,1993,1993-05-10,1993-05-11,Proudly Paid For Polling,Binaryshire,Online,1000,RV,DGM,0.746,0.025,0.115,0.0,0.114
2365,1993,1993-05-10,1993-05-11,Dataland Register-Gazette,Metaflux Realm,Live caller,1500,RV,,0.357,0.241,0.318,0.0,0.085
2366,1993,1993-05-09,1993-05-11,Dataland Daily,National,Online,200,Adults,,0.215,0.28,0.265,0.045,0.195
2367,1993,1993-05-09,1993-05-11,Proudly Paid For Polling,National,Online,1000,RV,PDAL,0.158,0.261,0.436,0.055,0.09
2368,1993,1993-05-10,1993-05-11,Dataland Daily,National,Online,200,Adults,,0.165,0.235,0.35,0.035,0.215
2369,1993,1993-05-10,1993-05-11,Metaflux University,Quantumridge,IVR,1500,RV,,0.205,0.26,0.393,0.0,0.143
2370,1993,1993-05-09,1993-05-11,Dataland Register-Gazette,Synapse Territories,Live caller,1500,RV,,0.185,0.213,0.282,0.226,0.095
2371,1993,1993-05-11,1993-05-12,Conference Board of Dataland,Circuit Confederation,Live caller,3000,LV,,0.192,0.29,0.435,0.0,0.083
2372,1993,1993-05-10,1993-05-12,Cobolite Coalition Calling,Infoglen,IVR,2000,RV,CC,0.408,0.314,0.161,0.0,0.117
2373,1993,1993-05-10,1993-05-12,Proudly Paid For Polling,Synapse Territories,Online,1000,RV,DGM,0.174,0.257,0.277,0.195,0.097
2374,1993,1993-05-11,1993-05-13,Dataland Register-Gazette,Electropolis,Live caller,1500,RV,,0.307,0.338,0.279,0.0,0.075
2375,1993,1993-05-11,1993-05-13,Conference Board of Dataland,Metaflux Realm,Live caller,3000,LV,,0.363,0.24,0.322,0.0,0.075
2376,1993,1993-05-11,1993-05-13,Dataland Daily,National,Online,200,Adults,,0.225,0.32,0.26,0.03,0.165
2377,1993,1993-05-11,1993-05-13,Conference Board of Dataland,Synapse Territories,Live caller,3000,LV,,0.181,0.213,0.292,0.201,0.113
2378,1993,1993-05-12,1993-05-14,Proudly Paid For Polling,Binaryshire,Online,1000,LV,DGM,0.781,0.009,0.124,0.0,0.086
2379,1993,1993-05-12,1993-05-14,Dataland Daily,National,Online,200,Adults,,0.165,0.255,0.41,0.035,0.135
2380,1993,1993-05-12,1993-05-14,No Province Left Behind,Neuronia,IVR,500,LV,,0.042,0.234,0.108,0.526,0.09
2381,1993,1993-05-13,1993-05-14,Synapse Strategies,Synapse Territories,Online,1000,LV,SSP,0.185,0.221,0.27,0.237,0.087
2382,1993,1993-05-14,1993-05-15,Proudly Paid For Polling,Cortexia,Online,1000,LV,DGM,0.11,0.266,0.28,0.248,0.096
2383,1993,1993-05-13,1993-05-15,Dataland Daily,National,Online,200,Adults,,0.175,0.295,0.32,0.05,0.16
2384,1993,1993-05-14,1993-05-15,Dataland Register-Gazette,Synapse Territories,Live caller,1500,RV,,0.149,0.285,0.279,0.213,0.074
2385,1993,1993-05-14,1993-05-16,Metaflux University,Metaflux Realm,IVR,1500,RV,,0.307,0.26,0.327,0.0,0.105
2386,1993,1993-05-14,1993-05-16,Dataland Daily,National,Online,200,Adults,,0.15,0.29,0.355,0.045,0.16
2387,1993,1993-05-15,1993-05-17,Metaflux University,Binaryshire,IVR,1500,RV,,0.767,0.018,0.096,0.0,0.119
2388,1993,1993-05-15,1993-05-17,Dataland Daily,National,Online,200,Adults,,0.245,0.155,0.39,0.035,0.175
2389,1993,1993-05-16,1993-05-17,Dataland Daily,National,Online,200,Adults,,0.18,0.255,0.32,0.07,0.175
2390,1993,1993-05-15,1993-05-17,Proudly Paid For Polling,Voltagea,Online,1000,LV,PDAL,0.113,0.293,0.493,0.0,0.101
2391,1993,1993-05-16,1993-05-18,Big Dataland Surveys,Circuit Confederation,Online,10000,RV,,0.152,0.265,0.454,0.0,0.129
2392,1993,1993-05-17,1993-05-19,Proudly Paid For Polling,Amperville,Online,1000,LV,DGM,0.038,0.199,0.638,0.0,0.125
2393,1993,1993-05-17,1993-05-19,Dataland Register-Gazette,Circuiton,Live caller,1500,RV,,0.066,0.447,0.419,0.0,0.068
2394,1993,1993-05-17,1993-05-19,Metaflux University,Metaflux Realm,IVR,1500,RV,,0.327,0.237,0.314,0.0,0.122
2395,1993,1993-05-17,1993-05-19,Dataland Daily,National,Online,200,Adults,,0.17,0.26,0.345,0.07,0.155
2396,1993,1993-05-18,1993-05-19,Dataland Daily,National,Online,200,Adults,,0.15,0.36,0.28,0.04,0.17
2397,1993,1993-05-18,1993-05-19,Conference Board of Dataland,Synapse Territories,Live caller,3000,LV,,0.179,0.253,0.292,0.216,0.06
2398,1993,1993-05-18,1993-05-20,Conference Board of Dataland,Circuit Confederation,Live caller,3000,LV,,0.166,0.301,0.447,0.0,0.086
2399,1993,1993-05-18,1993-05-20,Conference Board of Dataland,Metaflux Realm,Live caller,3000,LV,,0.318,0.272,0.313,0.0,0.097
2400,1993,1993-05-18,1993-05-20,Big Dataland Surveys,National,Online,10000,RV,,0.204,0.312,0.333,0.05,0.101
2401,1993,1993-05-20,1993-05-21,Dataland Register-Gazette,Electropolis,Live caller,1500,RV,,0.252,0.351,0.318,0.0,0.079
2402,1993,1993-05-20,1993-05-21,Dataland Register-Gazette,Infoglen,Live caller,1500,RV,,0.265,0.367,0.304,0.0,0.065
2403,1993,1993-05-19,1993-05-21,Proudly Paid For Polling,Metaflux Realm,Online,1000,LV,DGM,0.298,0.305,0.301,0.0,0.096
2404,1993,1993-05-19,1993-05-21,Dataland Daily,National,Online,200,Adults,,0.135,0.32,0.315,0.055,0.175
2405,1993,1993-05-20,1993-05-22,Metaflux University,Byteforge Domain,IVR,1500,RV,,0.393,0.077,0.44,0.0,0.089
2406,1993,1993-05-20,1993-05-22,Proudly Paid For Polling,Circuit Confederation,Online,1000,LV,PDAL,0.138,0.305,0.468,0.0,0.089
2407,1993,1993-05-20,1993-05-22,Dataland Register-Gazette,Circuiton,Live caller,1500,RV,,0.059,0.473,0.373,0.0,0.095
2408,1993,1993-05-20,1993-05-22,Proudly Paid For Polling,Cortexia,Online,1000,LV,DGM,0.136,0.293,0.281,0.219,0.071
2409,1993,1993-05-21,1993-05-22,Dataland Register-Gazette,Electropolis,Live caller,1500,LV,,0.274,0.302,0.341,0.0,0.083
2410,1993,1993-05-20,1993-05-22,Proudly Paid For Polling,Infoglen,Online,1000,LV,PDAL,0.264,0.336,0.345,0.0,0.055
2411,1993,1993-05-20,1993-05-22,Dataland Daily,National,Online,200,Adults,,0.175,0.335,0.285,0.07,0.135
2412,1993,1993-05-21,1993-05-22,Dataland Register-Gazette,Synapse Territories,Live caller,1500,LV,,0.173,0.246,0.307,0.197,0.077
2413,1993,1993-05-20,1993-05-22,Dataland Register-Gazette,Voltagea,Live caller,1500,RV,,0.09,0.334,0.509,0.0,0.067
2414,1993,1993-05-21,1993-05-23,Cobolite Coalition Calling,Cerebrica,IVR,2000,RV,CC,0.348,0.202,0.27,0.048,0.133
2415,1993,1993-05-21,1993-05-23,Synapse Strategies,Cortexia,Online,1000,LV,SSP,0.143,0.235,0.24,0.298,0.084
2416,1993,1993-05-22,1993-05-23,Electropolis Elects,Electropolis,Live caller,1000,LV,,0.283,0.34,0.307,0.0,0.07
2417,1993,1993-05-21,1993-05-23,Dataland Daily,National,Online,200,Adults,,0.205,0.26,0.33,0.03,0.175
2418,1993,1993-05-22,1993-05-24,Proudly Paid For Polling,Cerebrica,Online,1000,LV,PDAL,0.236,0.326,0.323,0.052,0.063
2419,1993,1993-05-22,1993-05-24,Synapse Strategies,Cortexia,Online,1000,LV,SSP,0.14,0.215,0.273,0.285,0.087
2420,1993,1993-05-22,1993-05-24,Dataland Daily,National,Online,200,Adults,,0.19,0.24,0.295,0.085,0.19
2421,1993,1993-05-22,1993-05-24,Proudly Paid For Polling,National,Online,1000,LV,DGM,0.216,0.337,0.321,0.058,0.068
2422,1993,1993-05-23,1993-05-24,Dataland Daily,National,Online,200,Adults,,0.2,0.265,0.325,0.075,0.135
2423,1993,1993-05-23,1993-05-24,No Province Left Behind,National,IVR,500,LV,,0.208,0.336,0.324,0.068,0.064
2424,1993,1993-05-23,1993-05-24,Proudly Paid For Polling,Neuronia,Online,1000,LV,DGM,0.05,0.294,0.127,0.442,0.087
2425,1993,1993-05-24,1993-05-25,Metaflux University,Binaryshire,IVR,1500,RV,,0.776,0.018,0.117,0.0,0.089
2426,1993,1993-05-23,1993-05-25,Proudly Paid For Polling,Cortexia,Online,1000,LV,PDAL,0.149,0.226,0.342,0.204,0.079
2427,1993,1993-05-23,1993-05-25,Dataland Register-Gazette,Electropolis,Live caller,1500,LV,,0.304,0.32,0.305,0.0,0.071
2428,1993,1993-05-24,1993-05-25,Dataland Daily,National,Online,200,Adults,,0.155,0.29,0.34,0.055,0.16
2429,1993,1993-05-25,1993-05-26,No Province Left Behind,Binaryshire,IVR,500,LV,,0.8,0.022,0.124,0.0,0.054
2430,1993,1993-05-24,1993-05-26,Cobolite Coalition Calling,Cerebrica,IVR,2000,RV,CC,0.265,0.27,0.304,0.06,0.1
2431,1993,1993-05-25,1993-05-26,Dataland Register-Gazette,Infoglen,Live caller,1500,LV,,0.303,0.346,0.296,0.0,0.055
2432,1993,1993-05-24,1993-05-26,Big Dataland Surveys,Synapse Territories,Online,10000,RV,,0.16,0.262,0.29,0.185,0.102
2433,1993,1993-05-25,1993-05-26,Progressive Polling,Voltagea,Live caller,1000,Adults,,0.065,0.343,0.508,0.0,0.084
2434,1993,1993-05-26,1993-05-27,Progressive Polling,Cortexia,Live caller,1000,LV,,0.138,0.23,0.332,0.227,0.073
2435,1993,1993-05-25,1993-05-27,Proudly Paid For Polling,Infoglen,Online,1000,LV,PDAL,0.273,0.317,0.315,0.0,0.095
2436,1993,1993-05-25,1993-05-27,Dataland Daily,National,Online,200,Adults,,0.155,0.255,0.39,0.05,0.15
2437,1993,1993-05-27,1993-05-28,Proudly Paid For Polling,Electropolis,Online,1000,LV,PDAL,0.257,0.283,0.364,0.0,0.096
2438,1993,1993-05-26,1993-05-28,Dataland Daily,National,Online,200,Adults,,0.145,0.37,0.325,0.02,0.14
2439,1993,1993-05-26,1993-05-28,Metaflux University,Quantumridge,IVR,1500,RV,,0.217,0.235,0.451,0.0,0.097
2440,1993,1993-05-27,1993-05-29,Progressive Polling,Byteforge Domain,Live caller,1000,LV,PDAL,0.36,0.069,0.515,0.0,0.056
2441,1993,1993-05-27,1993-05-29,Dataland Daily,National,Online,200,Adults,,0.22,0.3,0.305,0.04,0.135
2442,1993,1993-05-27,1993-05-29,Proudly Paid For Polling,Synapse Territories,Online,1000,LV,PDAL,0.161,0.242,0.365,0.169,0.063
2443,1993,1993-05-29,1993-05-30,Dataland Register-Gazette,Cerebrica,Live caller,1500,LV,,0.293,0.274,0.292,0.073,0.067
2444,1993,1993-05-28,1993-05-30,Dataland Register-Gazette,Circuit Confederation,Live caller,1500,LV,,0.181,0.317,0.449,0.0,0.053
2445,1993,1993-05-29,1993-05-30,Progressive Polling,Circuiton,Live caller,1000,LV,PDAL,0.078,0.345,0.519,0.0,0.058
2446,1993,1993-05-29,1993-05-30,Metaflux University,Infoglen,IVR,1500,RV,,0.333,0.326,0.266,0.0,0.075
2447,1993,1993-05-28,1993-05-30,Metaflux University,Metaflux Realm,IVR,1500,RV,,0.344,0.261,0.301,0.0,0.094
2448,1993,1993-05-28,1993-05-30,Dataland Daily,National,Online,200,Adults,,0.26,0.355,0.21,0.055,0.12
2449,1993,1993-05-29,1993-05-30,Dataland Daily,National,Online,200,Adults,,0.18,0.365,0.25,0.03,0.175
2450,1993,1993-05-29,1993-05-31,No Province Left Behind,Infinitron Peninsula,IVR,500,LV,,0.408,0.308,0.224,0.0,0.06
2451,1993,1993-05-30,1993-05-31,Dataland Daily,National,Online,200,Adults,,0.21,0.245,0.36,0.065,0.12
2452,1993,1993-05-30,1993-05-31,Cobolite Coalition Calling,Quantumridge,IVR,2000,RV,CC,0.201,0.254,0.454,0.0,0.092
2453,1993,1993-05-30,1993-06-01,Dataland Register-Gazette,Metaflux Realm,Live caller,1500,LV,,0.34,0.242,0.335,0.0,0.083
2454,1993,1993-05-30,1993-06-01,Proudly Paid For Polling,National,Online,1000,LV,PDAL,0.223,0.268,0.41,0.042,0.057
2455,1993,1993-05-31,1993-06-01,Dataland Daily,National,Online,200,Adults,,0.18,0.27,0.36,0.075,0.115
2456,1993,1993-05-30,1993-06-01,Dataland Register-Gazette,Synapse Territories,Live caller,1500,LV,,0.181,0.233,0.303,0.213,0.071
